id_produto,nome_produto,categoria,categoria_produtos,preco_com_desconto,quartil_preco_com_desconto,preco_atual,quartil_preco_atual,porcentagem_desconto,quartil_porcent_desconto,valor_desconto,quartil_valor_desconto,descricao_produto
B0974H97TJ,boAt A 350 Type C Cable for Smartphone Charging Adapter 15m Carbon Black,ComputersAccessoriesAccessoriesPeripheralsCablesAccessoriesCablesUSBCables,acessórios de computador,299,1,799,1,"0,63",4,500,2,A 350 Offers Universal Compatibility With Smartphones Tablets Pc Peripherals Bluetooth Speakers Power Banks And All Other Devices With Type C PortIt Supports 3A Fast Charging For Extraordinary Efficiency Durable Pvc Housing Lasts 6 Times Longer With 10000 Bends LifespanThe Cable Supports Data Transmissions With Rapid Sync At 480 MbpsThe Reversible Metallic Aluminium Tip Lets The User Connect Devices In A Carefree MannerIt Dons Premium Cotton Braided Skin That Makes It Sturdy And Invincible Against External DamageWith 10000 Bends Lifespan The Cable Stays Stronger And Lasts LongerA 350 Cable Is Designed With A Perfect 15 Meters In Length For Hassle Free Usage2 years warranty from the date of purchase
B00NH13Q8W,AmazonBasics USB 20 Extension Cable for Personal Computer Printer 2Pack  AMale to AFemale  33 Feet 1 Meter Black,ComputersAccessoriesAccessoriesPeripheralsCablesAccessoriesCablesUSBCables,acessórios de computador,299,1,800,1,"0,63",3,501,2,Two 33feet 10 meter USB 20 AMale to AFemale highspeed extension cablesExtends your USB connection to your computer by 33 feet for use with printers cameras mice keyboards and other USB computer peripheralsConstructed with corrosionresistant goldplated connectors for optimal signal clarity and shielding to minimize interferenceFeatures shielding that provides protection against noise from electromagnetic and radiofrequency signals keeping your signal clear with less loss of bandwidth for higher performanceTypically the Male A connector plugs into your computer and the Female A connects to the cable you need extended
B0B4HKH19N,pTron Solero 331 34Amps Multifunction Fast Charging Cable 3in1 USB Cable Micro USBTypeCiOS Made in India Durable  Strong  Tanglefree 118cm in Length Black,ComputersAccessoriesAccessoriesPeripheralsCablesAccessoriesCablesUSBCables,acessórios de computador,249,1,931,2,"0,73",4,682,2,Fast Charging  All combined 3in1 USB cable supports fast charging with a speed of up to 34Amps to all your gadgets including smartphones tablets Bluetooth speakers and much moreWide Compatibility  Solero 331 universal fast charging cable can Simultaneously Charge Android iOs  TypeC devices Proudly Made in IndiaUltra Durable USB Cable  The cable is crafted with a thick PVC jacket giving you an extra tough cable with 10000 bends lifespan cycle It can easily handle daily wear and tearConvenient Length  This multipin USB cable comes with an ideal length of 118cm which eliminates the struggle of finding nearby switchboards6 months manufacturer warranty from the date of purchase on manufacturing defects only Please note this cable is only for charging and does not support data transfer
B09P564ZTJ,Wembley LCD Writing PadTab  Writing Drawing Reusable Portable Pad with Colorful Letters  9 Inch Graphic Tablet Assorted,ComputersAccessoriesAccessoriesPeripheralsKeyboardsMiceInputDevicesGraphicTablets,acessórios de computador,235,1,1599,2,"0,85",4,1364,3,Dont let ordinary pens pencils markers or crayons limit your creativity Utilizing a new liquid crystal technology thats brighter and clearer than most LCD writing tablet you can express your thoughts and ideas in a whole new way Take pressuresensitive technology further and draw lines of different thicknesses through different pressure levels to unlock your imagination and creativityMagnetic Drawing Board Not only for office whiteboard It can be used everywhere By pasting the tape on the back of the LCD board it can be hold on any flat or curved magnetic surface without sliding or falling You can use it as family budget plan weekly plan message board in kitchen shopping list and so onOnetouch Erase Button  Lock Function Slide the lock button on the back of the tablet to prevents accidental clearing protect your creation  Tablet displays your notes until you erase them with the touch of a buttonOnetouch button erases notes instantlyEcofriendly and Eye Protection The drawing pad can be repeated to use at least 200000 times avoid paper wasting The eyeprotection colorful screen of the doodle board provides a better painting experience no blue light no glare avoiding injury to eyes from longterm usePressuresensitive screen lets you create thick and thin lines Durable case and recessed screen are safe for school travel and home useThe Best Toys Tools For Family Drawing painting writing doodling taking notes even as an office memo board at any time and anywhere Also a great choice for 3 4 5 6 Kids Toddler Girls Boys as a gift for back to school birthday Thanksgiving Easter Christmas etc Color may vary as per Availability
B095244Q22,MYVN LTG to USB forFast Charging  Data Sync USB Cable Compatible for iPhone 55s66S77881011 iPad AirMini iPod and iOS Devices 1 M,ComputersAccessoriesAccessoriesPeripheralsCablesAccessoriesCablesUSBCables,acessórios de computador,252,1,999,2,"0,75",4,747,2,High Compatibility  iPhones iPad Air iPad mini iPod Nano and iPod TouchFast ChargeData Sync   It can charge and sync simultaneously at a rapid speed Compatible with any charging adaptor multiport charging station or power bankDurability  Durable design with premium aluminum housing and toughened tightly around the cord lending it superior durability and adding a bit to its flexibilityHigh Security Level   It is designed to fully protect your device from damaging excessive currentCopper core thickMultilayer shielding Antiinterference Protective circuit equipmentWhat You Get Lightning connector CableBackedby MYVN 30Days worryfree satisfaction solution Lifetime friendly customer service If there is any issues please dont hesitate to contact us via email or customer question We love to assist
B00SH18114,Ikea 90339172 Polypropylene Plastic Solid Bevara Sealing Clip Multicolour  30 Pack Adjustable,HomeKitchenKitchenHomeAppliancesSmallKitchenAppliancesVacuumSealers,casa e cozinha,160,1,299,1,"0,46",2,139,1,30 unitsPerfect to Seal FoodSnackKeep Food FreshFreezer SafeDishwasher Safe
B0B7L86YCB,Green Tales Heat Seal Mini Food SealerImpulse Machine for Sealing Plastic Bags Packaging,HomeKitchenKitchenHomeAppliancesSmallKitchenAppliancesVacuumSealers,casa e cozinha,161,1,300,1,"0,46",2,139,1,Sealing Machine use for snack food saver storage and creates airtight containers make food freshHeat Sealer will easily reseal original plastic bags so food will stop being exposed to dustMagnetic bottom it easily attaches to refrigerators or any stationary metal surface so you will keep it handy in your kitchen outdoor cabinet or anywhere you need itSafe  Convenient Sealer High quality ABS material resistance to high and low temperatureAirtight seal Create airtight seal and prevent your food from tasting bland and stale and lock in freshness and flavor
B08CDKQ8T6,Portronics Konnect L 12Mtr Fast Charging 3A Micro USB Cable with Charge  Sync Function Grey,ComputersAccessoriesAccessoriesPeripheralsCablesAccessoriesCablesUSBCables,acessórios de computador,154,1,349,1,"0,56",3,195,1,MORE DURABLE Konnect L Micro cable is unique in terms of design and multiuse and is positioned to provide the best comfort and performance while usingHIGH QUALITY MATERIAL TPE  Nylon material to make sure that the life of the cable is enhanced significantlyCOMPATIBILITY Compatible with most Android smartphones windows phone tablets PC peripherals and other micro USB compatible devicesCHARGE and SYNC FUNCTION It comes with Fast Charging and quick Sync FunctionLONG CORD The Cable is extra thick 12 meter long optimized for an easy use for your comfort at home or office
B08CDKQ8T6,Portronics Konnect L 12Mtr Fast Charging 3A Micro USB Cable with Charge  Sync Function Grey,ComputersAccessoriesAccessoriesPeripheralsCablesAccessoriesCablesUSBCables,acessórios de computador,154,1,349,1,"0,56",3,195,1,MORE DURABLE Konnect L Micro cable is unique in terms of design and multiuse and is positioned to provide the best comfort and performance while usingHIGH QUALITY MATERIAL TPE  Nylon material to make sure that the life of the cable is enhanced significantlyCOMPATIBILITY Compatible with most Android smartphones windows phone tablets PC peripherals and other micro USB compatible devicesCHARGE and SYNC FUNCTION It comes with Fast Charging and quick Sync FunctionLONG CORD The Cable is extra thick 12 meter long optimized for an easy use for your comfort at home or office
B0B3N8VG24,FLiX Beetel USB to Type C PVC Data Sync  15W3A TPE Fast Charging Cable Made in India 480Mbps Data Sync 1 Meter Long cable for all Andriod  all Type C Devices BlackXCD  FPC02,ComputersAccessoriesAccessoriesPeripheralsCablesAccessoriesCablesUSBCables,acessórios de computador,88,1,299,1,"0,71",4,211,1,FLiX Flow Type C cable offers universal compatibility as it is compatible with most android smartphones tablets PC peripherals Bluetooth speakers power banks game consoles  all Type C enabled devices3A AMP fast charging cable with up to 480mbps data transfer for a fast and secure connection The cable is Quick Charge QC compatible which supports upto 15 Watt of power transferThe connectors used are capable not only for highspeed data transfer but also ensures secure safe and stable connectionProduct has gone through a stringent quality check for durability and has huge life span of 10000 bendsCharge  sync this USB cable can charge and data sync simultaneously at 480Mbps speed compatible with all devices with a Type C port Core  Tinned Copper
B01J1CFO5I,Redgear MP35 SpeedType Gaming Mousepad BlackRed,ComputersAccessoriesAccessoriesPeripheralsPCGamingPeripheralsGamepads,acessórios de computador,299,1,550,1,"0,46",2,251,1,Speedtype surface mousepad is designed with the use of great technology and craftsmanship especially for professional gamers Nonslip rubber baseMouse Mat Size 350mm x 250mm x 4mmFit for all gaming mouse regardless of sensitivity settingsQuick response for consistent in game controlIncredibly smooth and fastMouse moves quickly across the entire surface with zero hindranceSuits gamers who need to hit targets faster and more efficiently
B09L8DT7D6,Sony TV  Remote Compatible for Sony LED Remote Control Works with Sony LED TV by Trend Trail Speed tech  Remote hi Remote  REO India only,ElectronicsHomeTheaterTVVideoAccessoriesRemoteControls,eletrônicos,205,1,499,1,"0,59",3,294,1,Soft  Durable Keypad Durable QualityRigid BodyEfficient Performance Remotes are Quality Tested Before Shipment Suitable with Sony LEDLCD Tv without Smart Functions2 AAA batteries Required
B09SB6SJB4,Amazon Brand  Solimo Fast Charging Braided Type C Data Cable Seam Suitable For All Supported Mobile Phones 1 Meter Black,ComputersAccessoriesAccessoriesPeripheralsCablesAccessoriesCablesUSBCables,acessórios de computador,129,1,599,1,"0,78",4,470,2,1 meter long braided Type C data cable with 2in1 featureSupports high transfer speed of up to 480MbpsSupports high charging up to 30WSolid wire core with aluminum housing for safe and reliable chargingWorks with all USB TypeC devicesRecommended to use with the original chargeradapter for maximum efficiency6 Months Limited Warranty
B00NH11KIK,AmazonBasics USB 20 Cable  AMale to BMale  for Personal Computer Printer 6 Feet 18 Meters Black,ComputersAccessoriesAccessoriesPeripheralsCablesAccessoriesCablesUSBCables,acessórios de computador,209,1,695,1,"0,7",4,486,2,One 6footlong 18 meters highspeed multishielded USB 20 AMale to BMale cableConnects mice keyboards and speedcritical devices such as external hard drives printers and cameras to your computerConstructed with corrosionresistant goldplated connectors for optimal signal clarity and shielding to minimize interferenceFull 20 USB capability480 Mbps transfer speed1 year limited warranty
