id_usuario,nome_usuario,id_avaliacao,id_produto,classif_do_produto,quartil_classif_do_produto,qtd_votos,quartil_votos,resumo_avaliacao,avaliacao_completa,imagem_produto,link_produto
AHAXZDBQKLBWPQN5BFPSURNHWECAAEGH2WM5MITQZBEZM5JC4XMD2DNAAFT26OJLNGYQISACMZ53VFZPU7IAAEPNVP5ICQGB2SDHNNEED45KH2WAAFND3MO34GH3GBFVZRJEKYHX5QGAAFSY2GZNTGXHQUXWYLUPH4PH2H2AAF6KLDZHZNKJLRD7BKJB65NA57SQ,Akash YadavPhilip ChackoSudheer Kumar MauryaJeenu nareshrahul pandeydebabrata bhowmickSanskar  yadav,RNDYBQHMT47QLR279Z47TD2BTW0R1KIQPBI7LXLZYR18R9LYERVQDHJR1ESPXIP4APAI5R1O99FX1SFVXWLR2WZLXK8360X7Y,B09R1YFL6S,"3,5",1,57,1,Best performance Best in such that costNiceNot goodNise product best use into winter DeamigDurabilityThe air blow output is good,Best performance I buy it twiceReally best for medium roomWithout power plug deliveredNever expectedIts small and body is also poor qualityDamigdurabilityThe product is durable and value of MoneyIts very good product in this rangeThe quality is good and the air blow output is best,Ausente,Ausente
AGUQMWXN662DIDUVJPAO45CEY22AAGIXLV5PXZOAER6EAYOT5A4CTKYQAEG4O3NA4UH2NADX7S54C6AROJVAAGRTZW7IHUHHMDKJXOAW5EMVUGTQAGVN72RV5N6W42CET3JY7ZP7JFXQAFNZXOTYIRHPYZ3MYZ7BJC6XA23AAGSBUA7UPDYWRK4QEA22TGZKGKWAAFOCJSOFFOYRGY57ZBRKPOXKISXQ,Amazon CustomerSoniya PandeyAmazon CustomerMartin Alex SoaresSuseendranYaszoneShashikantSHVRPS,R1NJ3CZKH3NT4TR2OBDZG9GNKOYXRHU5ZL65TEJADRY1WB55L5EA2VRQ93EWXEO7QN8R3CDY2Z4FRV14ARZ5IVVOT5LOROR3OMWY6WL6XFF1,B08RHPDNVV,"3,5",1,197,1,Value for moneyDoes the jobWaste of money productOk typesWaste productGood for the price and works well with Tatasky remoteDont buy itIt works,Value for moneyThe remote is compatible with our Tata sky box and does the jobIt didnt last for more than 15 days and has stopped working Absolutely waste of money Please dont go for this productOk types for the valueWaste product  dont sale other waste of moneyIt is good works well with my Tatasky Re durable will come to know later So far goodIve ordered this remote without knowing that it is not returnableIt do not work with the TV and not even with the Set Top Box It asks for another remote original in order to catch signal and configure in what world I would buy this nonsense if I do have the original remotes workingInstead Ordered the remote with Tata Sky which will work with Set Top box and TVIt works,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/317Uu2STldL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Tata-Remote-Control-Compatible-tatasky/dp/B08RHPDNVV/ref=sr_1_232?qid=1672909135&s=electronics&sr=1-232
AHR5L5KIBZTDOOO4PR5ZHTTVTZGAAGYBZE2DXTNOFDZSSKEMY5J3IWIAAFRGFFGDKA4QQDI7KUNCOT3GHPLQAHHRJ2ARM7AEB4HWSZKQ4WDAMUCQAHL67UMLEYNKVUALRMYJSWUYJGAQAGZ76IWC3MJLV3HOEA5SWYXOO4CQAH4YG2VYP4IRM3YTUVLMI7XN5T4QAHONA3KJZILUFDDJONLT6IEANU4Q,Amazon Customersunilpankaj kumar guptaAir Commodore DK BhattKFSUNDEEP KUMAR SHARMAMukesh AroraAbhi Jain,R1DID47Y3SOM8NRDR64CJXIU14QR35FYRYXQJUQKRR2ICWHHEJJKM14R27C6A2VQ1DCPTR3IUDCLTBUPUIQR3VFX06LEJWEGMR3KYBU80FW4GW4,B09MB3DKG1,"3,5",1,340,1,Broken productworking related issueSatisfactoryThe product needs to be checked for defects  before despatch to customerValue for MoneyValue for Money  effectiveItem broken after some time Quality is good,after 15 days uts 2 tubes not workingwaste of moneyFuse earlyThe item is nice light weight and good to use The only issue is crude finish The grill is coming off from sides The reflector surface is bulging out and appears that it may break with heat I requested for replacement but e mail sent to me says you will refund me the money after receiving the item  This was not the arrangement Kindly replace the item with one which is free of defects In cold conditions of hills in Uttarakhand I would like to use this item Kindly give your views on my point so that I am prepared to receive defect free item from you and I return this oneSleek body and the Colour and only product of three rods with two year Warranty Light weight too and beautiful stand and can be rotatedVery good option in this range  Working efficiently and giving good temperature to  my room  One of my friend using this product for last 5 years without any problem Good point is that it does not gives any smell as other blower givesone suggestion  increase power cord length  by  9 inches so that we can use any whereItem broken after some time   customer care not picking the phone even a single callWas very useful in the record breaking winters this yearYou have up to 3 levels of heating this is the best part The only thing is that the light gets too bright so as to hurt your eyes but this is the issue with all such heater,Ausente,Ausente
AHSXEBRVZO6MAYZRN6O6ZGT6TQIQAE3WP33376SA5IZT4Z5P25RW5SNAAEP577REOPX5HAMEECZZKMOYZ3OQAHXFU2NP5EL5BNCYY3V2BOWDYX4QAEPLVXU6CECEGNG6EUUSHMERYNRAAEQ7NM325SUT6YB62ZG376GF7O7QAEBV2AUCTSN3QJO4LJVJ66HVYSTQAHCLG7MIFKVJJEAVPYJPW2OPWWEQ,Rajni GuptaLakshmipati HariSriranga Pudupakkamradha krishnanNandanDr Laksheswar BoraLaxmi NarayanKONGA VIJAYA NAGARAJU,R1T3IMKX5I23BLR2ACT45S9ER36BR3JVGT39A4NCLGR2ZS039FIJFE2XRUE1VX5KVXKYMRJUMN5TQXB046RKB470J0YGFZSR30Z26FC4CVOIK,B08RZ12GKR,"3,5",1,121,1,NOT GOOD IN DURIBILITYThe remote lasted a grand total of one weekGood product too early to say final word on durabilityprompt delivery plus supet productIts goodsatisfactoryBody  problemsDamaged product,It is just okThe fist time I bought it lasted about 6 months The second time barely a week Spent a little more money but went back to the original from Tata Sky Not really going to buy this againGood producti like it for prompt delivery plus super touch operating tvIts working as expectedsatisfactoryWeak of bodyWe received damaged productthere is a crack in front of the remotepls check n make sure this should not be repeat again,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41o4qDiFFwL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Tata-Sky-Digital-Setup-Remote/dp/B08RZ12GKR/ref=sr_1_447?qid=1672909146&s=electronics&sr=1-447
AEZDBVRL3E3S2Q2C7LEY3TTQVVFAAGASCT5TE6VHAHRFTOBANIS3CEIAAFHGWFMHIMQWZDC7MDWA55EBUZEQAH5QCHOEUTDOJFO6UV2CGMZU5SUQAH47N5DDNXGCIUMG3NVONJ6SERZAAF6N6OWYE2EZASDJCO4BOQD7AFIAAFET7BHXMVHWJN5AS7AR3VHLW5ZAAFZL3ATLXN5TG5KBUMLEY2ABSMWA,PARVEJ MALLICKAkshay BURMaddyRaja BabuSatishkapilKrishCapt Rohit Das,R1B1J4358749FTR1BF5SS2AD8WCTR3M2ZIVIR8KIFBR4FCBHSKL92PJR2XO77R7XKY30ORS96LTGI8BWQ7RKYSZQWYQIFBVR284MA5RVLO6CF,B08RP2L2NL,"3,5",1,1121,1,GoodNot happy with this productQualityNot badgood to charge at home not in vehiclesEasy to store and use built in quality of plastic roll could have been betterGoodA useful device,Slow charging charging speed is not fastNot happy with this product bcoz this is a highly priced as compared to its quality and the wire is not actually retracted easily Need to push in byhandScrumbles within the case Not recommendedIt doesnt support Apple car play connectivity Good quality BUT When winding down the cable most of the times gets entangledUsefullcharges but doesnt support Apple car playBuilt in quality of plastic roll could have been betterUseful 3 types  in one time chargingThe device gets tangled easily if you dont reel it in and out with both ends tangential to the housing reel Otherwise it is a compact and useful device to have in your car,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/416GZEi9SuL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Retractable-Multiple-Charging-Compatible-Smartphones/dp/B08RP2L2NL/ref=sr_1_131?qid=1672909130&s=electronics&sr=1-131
AERNKVJL26A7X5OYWX3736CMPO4AAEEFHVT72FRALB75Y3WUTDBMMKDAAG32CGI3PYEPSA5OYLMRI7LIUWMAAFCHLRXHG4OTDU77ATX2U3ZW5IXQAGRNDHBTVELBY3ITNVNRK5J5Z6HQAEQVXFTKQXES527IPEG4NDB4AUTAAHLNMKVMOMO7SMAI3TRC3RCMUAMQAF2JWX6HVNTE6TFYX3K3OP7G67OQ,Priya TewariSiddharthAmazon CustomerAmazon customerRenjiPikapiAnandAbdul Samad Khan,R5Z3PXJSYP16AR3SCTI2ZS83HM4R1ZK4MSQURH3VQRGEJZY2OM7YJ2R2CITAVLIYLHU7R3MZJHQ8REYS8CR1MSAB5BD0D8JER1MTUFX2G4V92J,B09XB1R2F3,"3,5",1,132,1,Cannot extract small hair and takes lot of timeIts okayQuality is not so goodNice low range ideaCan be used only on velvet type materialbelow averageWow The first pet hair remover that actually worksIt works are advertised,Cannot extract small hair and takes lot of timeIt clearly removes hair from velvet material but in clothes not that much I have a velvet bed for my dog and this serves its purpose The cost is high and it is not available in the local marketIts not that great a productOverall the product is good in pocket friendly rangeCan be used only on velvet type material Thread breaks when used on other materialsI bought it to remove my guinea pigs hair from cloths but it doesnt work wellThis works perfectly to remove my dogs hair from sofa and chairs It gathered even the smallest hair Awesome productI have 3 short hair domestic cats and they like to sleep on my couch This is a great way to remove furr without power vacuuming,Ausente,Ausente
AGYWNEMMI425KXXTZCVB7FOQBWNAAHFXBNDCOX7XWOQ3AG6PTK6LOF2AAHLPIV7SYJYC4OPSLCRAC3YVJ2YAAFNXN32OITFCDL37ZNCO5GVSWGBAAEHYZUICPG76APEFLWIJM2VEL44AAHN7KDVM3CXUADMOVMT45XTTPQQAAFPPFPKUIMU7J2Q5XECEA2OAWGQQAH2NDKEF6SAXWMINDMG7S6YD7IMQ,Shravan patelTajammul HussainANSAR JAFARWarrior OwlSuresh Prasad GuptaKashif ShaazTanyaVinayak,R3PHYNEGUHVNDJR3U3Q0ET3JUC76R1AJYRLEYBQKHQRIJ0LF1TCS88UR1U7C8WLUNQGS1R1G0KB7WIUAYV6RH81LB9FFSVDBR8LK8I42MTY6L,B09NFSHCWN,"3,5",1,24,1,GoodGood DesignNICE PRODUCTNot sturdyGood productBest one out thereBest in the marketPoor quality,Its a very nice heater but if u want to warm up ur room this is not something u should buy  this heater is just for warm atmosphere around or near  you  Overall its niceGood productEXCELLENT PRODUCTThe build is lightweight but the rods are not attached firmly The top rod came off the hinges and stopped working in less than a month It did not even fall down and the only movement is from one corner of the room to the other Its too late to return now so Im using it with just the lower rod but really wasted my money on thisGood productI use heaters all the time Ive used Havells orpat and usha in the past But Hilton is by far the best generates good amount of heat better than other heaters Ive used Its also a good looking one Im definitely going to stick to this from hereonIm writing this so more people give this a try and this great product gets its due appreciationIm using since 1 week  I must say its very good  best in the marketHeating power is very poor,Ausente,Ausente
AFSQ45FBSMOSSRWIPLZFD7UKF6SQAEXEH7MY5BLDF6JHEMFGCJFI7GAQAG2AMJAUILIEJBYCIPJKKPED66RAAGGJ3PSUJFRST35YO4YJEXGNAYUAAG54CPQ6JMC6VNF5AIYM2PF6TOKQAHLZ4BAUP3UWCSJILDJRFZTUIHNAAE6WKGXVWOEVM65BYKLOK56G2UVQAHRSILXKLF25Q42JTRAEXSLQFKQQ,GeetaAmazon CustomerMelwin DmelloAneesh KambhampatiPlaceholderAlekhyaAmazon CustomerNaveen Kumar D J,R34S7CW9IYNOURRI06LTB0D8TPR1677YPJIH6H3FR3MT3F6SGDQJH9R385ELCSDCDIZFR3URBXHQ9H8DAFR27YXZVKCB0BHOR1925KJ9EPGG39,B09HN7LD5L,4,2,184,1,A Good ProductDoes the jobOverpriced ItemA bit over pricedRecommendedThere is not fit to my tv so that why I return itNice productNot worth ,A good productGot this for old 40 inch LG tv which is heavier and thicker than current models Has held so farStand is easy to install But price is too for this itemThe product is very goodFits perfectlyA little bit over pricedIt worked like a charm Handles my 65 inch Panasonic TV well Easy to assembleI returned it because of not fitting to my tv thats whyNice productServes the purpose but one should be careful around the stand Base is not wide enough for good balance Small push or touch will result in a fall We have to be very careful while cleaning around,https://m.media-amazon.com/images/I/21rEkD8xxpL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/PROLEGEND%C2%AE-PL-T002-Universal-Stand-Screen/dp/B09HN7LD5L/ref=sr_1_465?qid=1672909147&s=electronics&sr=1-465
AF5IDL42LBZCZ7A5YDGM2QFNUHEQAHPQHJVDA6JHFNRN7OBYTBTJXBYQAF5ZRMB3EOZXTXOOBVEVJTGZ2XFAAFK4JLZVY6JQ3VZHAVISLJ72RAAQAFS27RNTNLFALK27VK3TX4JHPA5QAH75IN5WV5BWRPLR7QFKFIN6XLEQAGE3DIZBUUHDRMIUR37KDA5WMESQAEYMSQGEOI3PJTI3DKWC2ANWVIMA,MbAmazon CustomerAdnan MalikADPradeep RajbharSaikiran kopalliAmazon CustomerAryan S,R2WGS6Q7F9F4Y5R1VS2WU12H9Z2CRMPKJJKZC848YR4AMYK7Z8U971R2RU2H3FY7R8JWR2BQB4B9QNZ12PR1B7GP3CDJYWX3R1XRDM19EARF9P,B0B2RBP83P,4,2,323,1,Value for money laptop for normal usageWorks well no issuesWorth itRAM upgradability an issueValue for MoneyKopalliExcellent productworth itBattery 3 h,If you are looking for a decent laptop and resonably priced this is the one I liked the laptop and carries out my normal daily task with ease Booting is quite fast and infact automatic boot once you lift the upper panel Quite fast and snappy no lags with good audio quality The only  complain is all the ports are on the left hand side of the laptop that makes it inconvenient Also one more missing element is type c port Overall a decent productWorks well and no issues Got the warranty registered with Lenovo to match the purchase date The laptop speed is fast Battery backup is fine So far no signs of overheating  The screen resolution is good The initial default setting of brightness was too high however a darker theme is easier on the eyes  Overallreading comfort is good  Windows 11 and lifetime MS office apps are goodas expected  This is a good laptop for students home use activities DIY etc  The MacAfee LiveSafe offer popup of rs 199 was good for a years protection The Two year default lenovo warrant is as advertised  The Sound is loud from the speakers Keyboard quality if good  Upgradability from 8GM to 12GBDIMM max is good to have for future The 512GB SSD is fast Can be upgraded to a TB in future  Overall quality is good nothing to complain about Did not need any installation supportValue of moneyOne RAM module is soldered down so matching 8gb ram sticks cant be installed Good choice for 3235k budget Windows 11 is a pain pointBeing an IT person i was hesitant to go for it but ultimately baught it and it was right decision Laptop is good for normal home useBattery 3  4hr comingExcellent productgreat experienceBattery power 3 h,Ausente,Ausente
AHFILHSL3P3VABTMFUYKAWTNUWVQAHLGS6FCOG5AUP23U6ZJRXES7DCQAF5LVMOSEJ52KWFQDNEI2XXPAMJAAHCJSKRROLBCRT5CA6NDKVJMWSOAAGDRSRFFX2RVEHUZJXQTXGRZ3NWQAHMLLF7BJZGHT4BUAPH6OBOSQNEQAETGK22TGIAO4WZO4G3NPOBRLXCQAF3WRE2HEDELD4RT5IV3W3OUIAPA,shinyPlaceholderKarunakarVeena rastogiChetan LadE v krishana reddyAmazon CustomerNishant R,R1EOXYGHBYOOB9R2MQLUR661FKOAR235YDZ5Q9LII7R26GBAZJ5NKP2JR170382TYOYO5IRJHX6V54VZFP4R5YSMPE1H316QR3021SP9CQ8U4W,B08HDCWDXD,4,2,743,1,Ok but not for deep cleaningJust ok Trips frequentlyIts good product however its getting heated up very fastIt is very helpfulheat and stop after 10 minutes useGoodHandy and good quality vacuum cleanerDeep cleaning,Handy but no carpet cleaning Stops in 1015 min of continuous usetakes another 10 min to cool and restartok for cars  may be The filter cleaning is difficult I returned my productThe equipment trips very frequently due to overheat Its happening almost every 5 minutes and takes Upton 30 mins to cool down Not a good productIts mostly used for cleaning sofa and bed corners Its getting hot very fast and getting trippedThis product is very helpful in cleaningEasily operate and many function so easy clean every corner and whole placeHi HeatLikedHelpful,Ausente,Ausente
AGSMOEVIV64A236CLW3B5JHPYQIAAFRQJEYVSY2LOMYVJL5BXH3RP23AAFFEO6RPTLDT5MMTV2OVV4H6PEQAAEFJJHEDW3VJRIQANBUZTZNYCOPQAGZT5PONY6EVMJE2FLZV6WDQJ4FAAHQCJNQP36RHELFJEJ67R6KZ76CQAGYEJRMI35FOWDV7JK76YPMMQDDQAH4GBZYOUGBQQ2XQQHY6WKQZTIKQ,MANIK SKNiranjanrenpuppypawsAyushi sharmaKatKrishna Mohan DubeyGautamJS,RHS375RK0RRAQR2OLOBJVH48MQNRL1RO7M4UDHQ3R1KWLMO9CERVVUR388XN4X4H2PXERADPOOEFMJQBUR1D5KHBDG240ATR1EZ4UBKOJYKKC,B09JKNF147,4,1,343,1,really good producersThompson smart tv remote controlBest for Kodak tvI love itNot feather touchWorking fineBest without voice controlValue for Money,really good producersGood with working conditions only voice assistant not workingI am using Kodak 80 cm 32 inches HD Ready Certified Android LED TV 32HDX7XPROIf you have the same model tv then just go for itBest productNot feather touchI like it having good performanceEverything is fine except voice control However wrt price of voice controlled remotes its much betterReasonable priced,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/311wFoZMekL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Electvision-Compatible-verification-coustmer-7738090464/dp/B09JKNF147/ref=sr_1_187?qid=1672909133&s=electronics&sr=1-187
AFQXCIIKXSM2VN3IHACSKPZ3PEGQAF4ZVWWNBPL33ZOSUV4OCQBKAMMQAGLMV6TJSJRZ4MUKZMZ5OAXIII3AAHJXAF4EZJDUTIRPQ5FW7ROHBBLAAFPFJW4OK5K6DWROJOKAWSCEKLOAAFVAWQEMKVO64IW4CBMKCU7NVWAQAH6L6S34BGTASSORZMSZ5DCTLU5QAGM6EGKUOFBXPCJTFFF2NIGJO3UQ,BaijuMSPreetirawatAjitRamakant BairagiAmazon CustomerWilson Joseph NadarAmazon Customerchannappa Balehosur,RHUH1KUO9N3LBR2OCEV9PHCLFUSR50IDO4SB3AFNR2QJNGU56FGL5GR355RN0CHT6Z4ZR1CFZQYTT6QE90RIN87V1ZT8M2FR14EGSF85GZV2Q,B08G1RW2Q3,4,2,151,1,Extended length for securiry cameraDont judge a book by its coverGood sturdy product with neat finishcable quality is good and near 10 ft in lengthGood enough to lengthGood ProductPERFECTSuper,I purchased to connect my security camera The purpose is met Ok productFirstly its good enough in length   i like this but only long data cable  otherwise its not charge  fast its a normal cable I used it for my WiFi camera installed outside my housecable quality is good and near 10 ft in lengthMy purpose was to charge my device from a plug point which was bit far It has served the purpose Length is about 10 feet so it is ok Charging is goodHavent used it much but seems to work fine so farWant length of 10ft well its 98ftSodont buy if U r g  2mlshortin my90mlfor the rest of us just orderVery good,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31WPRa-K7GL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/EYNK-Charging-Charger-Transfer-Smartphones/dp/B08G1RW2Q3/ref=sr_1_483?qid=1672909149&s=electronics&sr=1-483
AEEFUBM5UGOQDCGWGY6JORVEO5QAAHAYM6PMIGKODC5HL7EZ4X3RP6CQAHAX2XSXLJNPZD2VD24CXKB3YTDAAETDMDOVSXTTR5XJPFQC5GABM44QAEV5HEZN2S7XTGGBJT353UZI3GMQAEXXGJ2SYJPB5NKCDX67RWMIXR3AAEL73DAP3UV4QKJST55GPFBB4ZRQAGIBRWVH463CHA7ITXB5DLE2V7MA,Indrani BAmazon CustomerRamalingamAmazon CustomerNishi PihuAmazonCustomerSahadeb Ch DharAishwaryaM,R2I07NZ3TO67ZSR1TFPBGO0PT14PR7XWY4BKE5UP3R2O91G56I5D5YGR2AXSATZZSSY51R1V45KR4JDINGHR28IIWM1MJ40FDR1T583O5CK7Y4T,B09Q3M3WLJ,4,2,691,1,GoodNo guide stickers providedValue for moneyOkPackaging was best actually greatAlignments are not properScreen guardGood,As per expectationsAt this price point guide stickers should be provided Installation without those guide stickers is challenging for lay person I ended up having to lift up the sticker several times to realign in and this resulted in imperfections in few places and so now there are bubles that I cant do anything aboutSuits correctly Good quality for moneyOkLiked the product and packaging was very impressiveQualitywise and usagewise the glass is fine but the alignments are not proper for my tabletIn Samsung Galaxy Tab A8 2022 the glass alignment centering nearby the front camera is not proper refer to my pictures uploadedRest is finePerfect fi No bubble or smudge but the price is a bit on higher side Otherwise OKGood,https://m.media-amazon.com/images/I/51m3+9D6ZwL._SY300_SX300_.jpg,https://www.amazon.in/Robustrion-Samsung-10-5-inch-2022/dp/B09Q3M3WLJ/ref=sr_1_452?qid=1672903017&s=computers&sr=1-452
AHUH7OYN3LAUATF5EGA575WCDI6AAFQRX6TAM6CHKARXIXR25X4Y2K2AAFIAYICSN46TZ373SYU2DLQH7MHQAE7O44O3ZCU6YCS56X4UBNSMN2DAAG7KTA6KY5FALZELPIEMQBXP6TYAAFW2YA3CWHADWVPZJRCSYJJ2O3YAAGOGMKLERURWSCD4RIH53WPEVTWAAHXAYZML25KY3YMOTME234UUGWXQ,AnmolVaniTejas JhaRishabh GuptaNikHarshaThota SrinivasLokesh,RW294SCHB5QTKR24AGC1O5RVWYIR3NT7AA2V3I2FBR2WGLZMFMUHY4GR34ZQBSQFAGSQBR26YQ2I8VG8AXER1M1FEBTZ4UHXZR1QV3OMDYZ42VP,B09RZS1NQT,4,1,576,1,Worth itGood oneRobust and effectiveGoodGoodIts a good product under 199 rupees Its neatly packed and has good quality builtNice productWorth the price,It does the job really well No complaints regarding the charging power At a price of Rs 199 it is worth every buck Although this cable is a bit shorter than the original one but the original OnePlus cable is around Rs900 So there is a huge price difference and it does the same job as the original oneUseful for c type charging But not suitable with all adapters or USB points Serves the purposeSturdily built Does its job well Charged my Samsung Galaxy M51 quicker than the original cable Hope it stays the same going aheadLiked the charging speed disliked the length On iPads this is awesome but its is not 6 foot long so this the only point to think otherwise it is the best cableGoodEverything is good including connectivity and stuffNice productim using this for my carThis product is nice and worth the amountI recommend it to anyone who are looking for this kind of cable,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41P2EdQI1ZL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/Sounce-Type-C-Compatible-Smartphone-Charging/dp/B09RZS1NQT/ref=sr_1_41?qid=1672909125&s=electronics&sr=1-41
AECLI7T73FK3PR4D3GESJ6QUGW6AAF2EZXMEBWRQJLUWM24ANJCE37UQAHAL6ROBXTH3IRCBZKOLPCLEXTLAAGB5RPS3YTHLDOLTXGMHP6TSMGFQAFZUYJEJPM23P4IBOOAHFINA2TAQAEJI74MP3FNPF4LD575KNKIIEF3AAEHVAFNMQZ2ED7EH35D3BV23ZQRQAHT77DD5D5XKYWHYSMDHYMEZ5JXQ,Asha SaraswatGopal BumtariyaAmazon CustomerPriyankSoumyaprada BishoyiDevinder singhRonald Stephennabaroon,R2ON03LZDME2KGR3GEWALK7AZ64OR277DIP6RNNLR7RH39YOGKX760VR2W2Q565AZ4296RFY606NHN2Z3NR1KL1PIXVKYROER37KB1BSN1FO5Q,B07G147SZD,4,2,727,1,A must buy product for every house specially in North IndiaGoodAmazing product its worth buyingTemperature of heatingEither HOT or COLD not mixed waterWorthless itemGreat productPurpose is not fully served,I installed it myself in my kitchen and it is very usefulGoodHeating of water good But water become so hot u cant put your hand in it  if it mixes the cold or running water with the hot water it will be good Or water temperature can be adjusted it will be greatThe product is very good Easy to install and easy to use The water spray jet is also good with movebale outletWater comes out either hot 60 degree centigrade or cold same like your water tank temperatureI thought I will getting mixed water as there is no provision of controlling the temperature  always the water is more hot that you even cannot put your hand and if you bring the knob towards cold it immediately cools down so it is either hot or cold not bothEven if you slightly move the knob towards the hot side within 3 sec the temperature rises to 60degree centigrade from 30degree centigradeWas expecting a reostat to control the temperatureNot able to use for the required purpose for kitchenPls do not purchase this items water does not get hot at all you reduce or increase water pressure Its biggest weakness that there is no option to increase the temperature Or last one its price totally worth lessWonderful product in this segment and value added product for home during winterThe water gets extremely hot when given in hot mode and quickly gets cold when cold water option is switchedIdeal should be like geyser it should have the option for both hot and cold water running parallelly so that a nice warm water flows and things get doneOne cannot wash dishes with hand when water is very hot or very cold,Ausente,Ausente
AHQCV7O3JOMFFMD7EGIZ2NGSU6JQAGTB6FEDSOBJNAVZSDSY73YUVTXQAFHULRP4IR7O4FQKWKI266O7VZQQAFKYLJ2CLPR7FIWD2MBXNIER7R3AAFJRW562LETJUBBZYVI6VZA35WPQAEEMPL2VIRNJTYATMFPHFSHI4IOAAGKQQC7ST26N5VFAHMURX3R2RAJAAFICI6GI5DCTRS6JVCYRPATIPXSQ,Logaraj mKIRAN KUMAR GUDLASandeep KumarJaydeep ShahNagendraSumit pandeyHarsh BhatiaSivakrishna,R22OHRDXFQ2O98RSAB4HSG5ZH9HR3FC8NLEZ4DJ8NR1RTOHK5EM9WPXRFVPFUT2AVH9AR232XWKJREFG9MRZAZ7VZRRHLFHR1CEPOZCGKCSWH,B0B7B9V9QP,4,2,1001,1,Vu brand superb qualityValue for priceThik hai but android nahi haiGood model for entry level 32 TV needGood product value of MoneyGreat TVThe sound quality speakers picture quality are just OK MID GRADE PRODUCT AT MOSTPicture Quality,SuperGood Quality  value for money in time installedTv thik hai but vu ka customer support bhot bekar hai  bacho se tv lock ho gya tha  vu me call kia to kahne lage Amazon me baat karo  matlb tv ka lock Amazon wale batenge  Amazon me baat ki to kahte hai vu me baat karo  baad me maine hi kisi tarah uska lock khola  but vu customer support bhot bekar hai  vu ka smart tv thik haiIn time delivery and proper installation at the time of delivery itself Value for money for 32 TV requirement with branded productGood productTv is awesome one problem is casting whey you cast video from hotstar it comes black screen Other than that picture and sound quality is awesomePicture quality  Just OK Sharpness missingSound and speakers Need lot of improvementSettings and Menu  can be optimised furtherOverall its  a mid grade productPicture quality good as expected internet experience also good,https://m.media-amazon.com/images/I/51eyIMn02bL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/VU-inches-Premium-Smart-43GA/dp/B0B7B9V9QP/ref=sr_1_449?qid=1672909146&s=electronics&sr=1-449
AEYYS445R5U3OMTCXTPFPPYIOC3AAGRJV53VRADLDOF7VTZ75QXG7Q6QAFRZUJVTEHFZOVRCJJMAZTI5343AAHPGEGRJETCIIA5N5UHXPPK7ZW3AAGUWLDNMRBUVBQTRLDFJOU7B67WQAGZE52HWESBYEHQE7ZWVG6MIUTBAAHC4U7CH7PGMKPLM3K6T36QSLJBAAFNISIS3SIIIMSYAPMEAXNWBM4SA,deepika chaturvediRishuSKGsachin agarwalashutosh malikAmazon CustomerShallu malikAmann,R2P5LLM3NUTV98R2T24WJDYF97OTR1H22LPZ4C01LFR2Q0K2ZG4X5GORRMKFA51N2GL3CR25ABQM4CM6CPAR1JXDDZO9EMZD4R1IBNDHUOM6FD6,B07YQ5SN4H,4,2,314,1,Very good productGoodGoodGood productNot a quality productgoodNot value for moneyGreat purchase,Very good productonly thing I found lacking was quality of non stick should be little more bettergood to useNice but lock has little rust as shown in picturePerforms as expectedGood productIts a light weight productgood product toasts well size also a little bigger comparatively to other products happy with the purchaseProduct is non sticky but not upto the markRs 99 this is great purchase from Amazon After four unsuessful or failed purchase finally this item get delivered to me Before this I ordered four different items not this one which were of very low price for one minute but after my order and payment the order get cancelled automatically on the very next day But this time it get delivered I am very satisfied,Ausente,Ausente
